timestamp,price,volatility_true,volume_real
2026-05-21 12:15:00,9.29,0.65,3569.899510225825
2026-05-21 12:16:00,9.29,0.65,11602.394650395203
2026-05-21 12:17:00,9.29,0.65,278.882844991125
2026-05-21 12:19:00,9.29,0.65,25.86767000531968
2026-05-21 12:20:00,9.29,0.65,19499.20670013061
2026-05-21 12:21:00,9.29,0.1,26168.835496075255
2026-05-21 12:22:00,9.29,0.1,961.5366729081321
2026-05-21 12:23:00,9.28,0.29511874282435124,3049.212060040623
2026-05-21 12:25:00,9.28,0.2760583060160432,8744.19142276138
2026-05-21 12:26:00,9.28,0.26027026691575367,27172.119618771747
2026-05-21 12:27:00,9.28,0.24691405520212467,3850.673776576596
2026-05-21 12:28:00,9.28,0.2354233143941469,18084.15753478582
2026-05-21 12:29:00,9.28,0.22540066299879916,1659.3018682284871
2026-05-21 12:30:00,9.28,0.21655795219464197,52392.86022207311
2026-05-21 12:31:00,9.27,0.28369381696711904,20073.045092049517
2026-05-21 12:32:00,9.27,0.2748887519535703,19568.838095183677
2026-05-21 12:33:00,9.27,0.26684147770969524,139831.18833912458
2026-05-21 12:34:00,9.27,0.2594514588157212,20177.175749079048
2026-05-21 12:36:00,9.28,0.3251928764223035,38952.99626346785
2026-05-21 12:37:00,9.28,0.3161873183001219,1856.0
2026-05-21 12:38:00,9.29,0.35845375018209696,2878.657098325382
2026-05-21 12:39:00,9.3,0.38863079332415407,921.725550964049
2026-05-21 12:40:00,9.3,0.3793474757682524,83.7250190315103
2026-05-21 12:45:00,9.31,0.4017579296944595,7001.030700656135
2026-05-21 12:51:00,9.31,0.3931705669485706,7451.95502351722
2026-05-21 12:52:00,9.31,0.3851115918889868,22326.88798912262
2026-05-21 12:54:00,9.31,0.37752892414149164,0.0683006199136634
2026-05-21 12:55:00,9.31,0.37037740090326465,3716.487274654774
2026-05-21 12:57:00,9.3,0.3963731506727067,5190.702
2026-05-21 12:58:00,9.3,0.3892650776246438,67.9451032789207
2026-05-21 12:59:00,9.3,0.3825262522591808,9135.170257383032
2026-05-21 13:00:00,9.3,0.3825262522591808,59129.4327477116
2026-05-21 13:02:00,9.3,0.3825262522591808,19459.042180185646
2026-05-21 13:03:00,9.31,0.4064040328662749,63.8664587621261
2026-05-21 13:04:00,9.31,0.4064040328662749,529.6377358871391
2026-05-21 13:08:00,9.31,0.4064040328662749,9444.96700212248
2026-05-21 13:09:00,9.31,0.4064040328662749,3649.317158802214
2026-05-21 13:10:00,9.32,0.3957864788850001,2799.18951119116
2026-05-21 13:11:00,9.31,0.4271036068292549,6494.601480720115
2026-05-21 13:13:00,9.31,0.4271036068292549,0.367424870896379
2026-05-21 13:15:00,9.31,0.4271036068292549,20275.81016274494
2026-05-21 13:16:00,9.31,0.4271036068292549,8.945156159800485
2026-05-21 13:18:00,9.31,0.4271036068292549,15678.237895375198
2026-05-21 13:19:00,9.31,0.4271036068292549,0.931
2026-05-21 13:20:00,9.31,0.39552788883175427,0.00209867994702355
2026-05-21 13:21:00,9.31,0.39552788883175427,21568.890880780313
2026-05-21 13:22:00,9.31,0.39552788883175427,20829.635451766553
2026-05-21 13:23:00,9.31,0.39552788883175427,7863.485027868086
2026-05-21 13:25:00,9.32,0.39533002921125404,1229.50136692134
2026-05-21 13:27:00,9.32,0.39533002921125404,2746.103806822618
2026-05-21 13:29:00,9.32,0.3743784236619131,19095.928083263774
2026-05-21 13:30:00,9.32,0.35024741282680155,33524.275274668275
2026-05-21 13:31:00,9.32,0.35024741282680155,110518.75121961822
